fact_id,date_key,region_id,category_id,competitor_id,competitor_sales
10560,2021019,2,14,4,1906690.05
10561,2021000,3,14,2,7369116.96
10562,2021000,3,14,3,4561834.31
10563,2021000,3,14,4,7720027.29
10564,2021000,3,14,5,5263654.97
10565,2021001,3,14,3,392734.66
10566,2021001,3,14,4,372064.41
10567,2021001,3,14,5,372064.41
10568,2021001,3,14,1,413404.9
10569,2021002,3,14,4,6595987.79
10570,2021002,3,14,5,8678931.31
10571,2021002,3,14,1,4513044.28
10572,2021002,3,14,2,8331774.05
10573,2021003,3,14,5,4051433.33
10574,2021003,3,14,1,4051433.33
10575,2021003,3,14,2,1402419.23
10576,2021003,3,14,3,3895608.97
10577,2021004,3,14,1,5124820.34
10578,2021004,3,14,2,3028302.93
10579,2021004,3,14,3,2795356.55
10580,2021004,3,14,4,3261249.31
10581,2021005,3,14,2,3076761.27
10582,2021005,3,14,3,3692113.52
10583,2021005,3,14,4,1692218.7
10584,2021005,3,14,5,2461409.01
10585,2021006,3,14,3,6005338.91
10586,2021006,3,14,4,3464618.6
10587,2021006,3,14,5,1847796.59
10588,2021006,3,14,1,5543389.77
10589,2021007,3,14,4,5686798.75
10590,2021007,3,14,5,3184607.3
10591,2021007,3,14,1,4549439.0
10592,2021007,3,14,2,6141742.65
10593,2021008,3,14,5,395046.23
10594,2021008,3,14,1,210691.32
10595,2021008,3,14,2,711083.21
10596,2021008,3,14,3,526728.31
10597,2021009,3,14,1,5050683.71
10598,2021009,3,14,2,8158796.76
10599,2021009,3,14,3,9712853.29
10600,2021009,3,14,4,8158796.76
10601,2021010,3,14,2,2355558.33
10602,2021010,3,14,3,1395886.42
10603,2021010,3,14,4,1221400.62
10604,2021010,3,14,5,1744858.02
10605,2021011,3,14,3,3566989.47
10606,2021011,3,14,4,2937520.74
10607,2021011,3,14,5,5035749.84
10608,2021011,3,14,1,3147343.65
10609,2021012,3,14,4,6681748.3
10610,2021012,3,14,5,4716528.21
10611,2021012,3,14,1,8646968.39
10612,2021012,3,14,2,8253924.37
10613,2021013,3,14,5,758073.35
10614,2021013,3,14,1,308844.7
10615,2021013,3,14,2,393075.07
10616,2021013,3,14,3,673842.98
10617,2021014,3,14,1,1738707.53
10618,2021014,3,14,2,3343668.34
10619,2021014,3,14,3,2139947.73
10620,2021014,3,14,4,2273694.47
10621,2021015,3,14,2,620893.17
10622,2021015,3,14,3,413928.78
10623,2021015,3,14,4,413928.78
10624,2021015,3,14,5,465669.88
10625,2021016,3,14,3,2523801.53
10626,2021016,3,14,4,3470227.11
10627,2021016,3,14,5,3785702.3
10628,2021016,3,14,1,4258915.09
10629,2021017,3,14,4,6015882.29
10630,2021017,3,14,5,5514558.77
10631,2021017,3,14,1,12031764.59
10632,2021017,3,14,2,12031764.59
10633,2021018,3,14,5,2572957.77
10634,2021018,3,14,1,1871242.01
10635,2021018,3,14,2,5145915.54
10636,2021018,3,14,3,2105147.27
10637,2021019,3,14,1,864837.22
10638,2021019,3,14,2,2017953.51
10639,2021019,3,14,3,2210139.56
10640,2021019,3,14,4,864837.22
10641,2021000,4,14,2,1343709.98
10642,2021000,4,14,3,2821790.97
10643,2021000,4,14,4,3090532.96
10644,2021000,4,14,5,1343709.98
10645,2021001,4,14,3,5358468.53
10646,2021001,4,14,4,2357726.15
10647,2021001,4,14,5,3858097.34
10648,2021001,4,14,1,5358468.53
10649,2021002,4,14,4,8909660.28
10650,2021002,4,14,5,3084113.18
10651,2021002,4,14,1,6510905.59
10652,2021002,4,14,2,8909660.28
10653,2021003,4,14,5,5651203.1
10654,2021003,4,14,1,5023291.64
10655,2021003,4,14,2,4813987.82
10656,2021003,4,14,3,3348861.09
10657,2021004,4,14,1,3682475.44
10658,2021004,4,14,2,4603094.3
10659,2021004,4,14,3,3068729.53
10660,2021004,4,14,4,6751204.97
10661,2021005,4,14,2,3369049.81
10662,2021005,4,14,3,3593653.13
10663,2021005,4,14,4,4941273.06
10664,2021005,4,14,5,2021429.89
10665,2021006,4,14,3,8495396.36
10666,2021006,4,14,4,8495396.36
10667,2021006,4,14,5,10113567.09
10668,2021006,4,14,1,9304481.72
10669,2021007,4,14,4,2515727.33
10670,2021007,4,14,5,2851157.64
10671,2021007,4,14,1,3018872.79
10672,2021007,4,14,2,1341721.24
10673,2021008,4,14,5,1991000.0
10674,2021008,4,14,1,6470750.0
10675,2021008,4,14,2,5724125.0
10676,2021008,4,14,3,1991000.0
10677,2021009,4,14,1,2288346.63
10678,2021009,4,14,2,2002303.3
10679,2021009,4,14,3,2288346.63
10680,2021009,4,14,4,2574389.96
10681,2021010,4,14,2,5029838.69
10682,2021010,4,14,3,5416749.36
10683,2021010,4,14,4,7738213.38
10684,2021010,4,14,5,5029838.69
10685,2021011,4,14,3,8117825.25
10686,2021011,4,14,4,10553172.83
10687,2021011,4,14,5,5682477.68
10688,2021011,4,14,1,4870695.15
10689,2021012,4,14,4,4026000.26
10690,2021012,4,14,5,9259800.6
10691,2021012,4,14,1,7649400.49
10692,2021012,4,14,2,10870200.7
10693,2021013,4,14,5,1881409.93
10694,2021013,4,14,1,4180910.96
10695,2021013,4,14,2,5226138.7
10696,2021013,4,14,3,3971865.41
10697,2021014,4,14,1,3989003.51
10698,2021014,4,14,2,8340643.71
10699,2021014,4,14,3,4351640.2
10700,2021014,4,14,4,3263730.15
10701,2021015,4,14,2,1288210.72
10702,2021015,4,14,3,2962884.66
10703,2021015,4,14,4,2318779.3
10704,2021015,4,14,5,1803495.01
10705,2021016,4,14,3,4053478.47
10706,2021016,4,14,4,2962157.35
10707,2021016,4,14,5,2338545.27
10708,2021016,4,14,1,2182642.25
10709,2021017,4,14,4,6947510.29
10710,2021017,4,14,5,2672119.34
10711,2021017,4,14,1,6413086.42
10712,2021017,4,14,2,5344238.68
10713,2021018,4,14,5,5188138.69
10714,2021018,4,14,1,11319575.33
10715,2021018,4,14,2,8018032.53
10716,2021018,4,14,3,5188138.69
10717,2021019,4,14,1,3815106.02
10718,2021019,4,14,2,2622885.39
10719,2021019,4,14,3,4768882.53
10720,2021019,4,14,4,4768882.53
10721,2021000,5,14,2,1482644.12
10722,2021000,5,14,3,2372230.6
10723,2021000,5,14,4,2075701.77
10724,2021000,5,14,5,1630908.54
10725,2021001,5,14,3,1668539.12
10726,2021001,5,14,4,2123595.25
10727,2021001,5,14,5,1971909.87
10728,2021001,5,14,1,2882022.12
10729,2021002,5,14,4,9679933.73
10730,2021002,5,14,5,11062781.4
10731,2021002,5,14,1,12445629.08
10732,2021002,5,14,2,6914238.38
10733,2021003,5,14,5,8061348.73
10734,2021003,5,14,1,2480414.99
10735,2021003,5,14,2,3720622.49
10736,2021003,5,14,3,6511089.36
10737,2021004,5,14,1,2498390.03
10738,2021004,5,14,2,4282954.33
10739,2021004,5,14,3,4104497.9
10740,2021004,5,14,4,1784564.31
10741,2021005,5,14,2,428178.14
10742,2021005,5,14,3,267611.34
10743,2021005,5,14,4,508461.54
10744,2021005,5,14,5,321133.6
10745,2021006,5,14,3,3385131.08
10746,2021006,5,14,4,5416209.73
10747,2021006,5,14,5,5754722.84
10748,2021006,5,14,1,3046617.97
10749,2021007,5,14,4,1575886.8
10750,2021007,5,14,5,1510224.85
10751,2021007,5,14,1,1116253.15
10752,2021007,5,14,2,1510224.85
10753,2021008,5,14,5,8256273.59
10754,2021008,5,14,1,8256273.59
10755,2021008,5,14,2,10320341.99
10756,2021008,5,14,3,3715323.12
10757,2021009,5,14,1,6950660.87
10758,2021009,5,14,2,2138664.88
10759,2021009,5,14,3,2673331.1
10760,2021009,5,14,4,7217993.98
10761,2021010,5,14,2,6349610.12
10762,2021010,5,14,3,4693190.09
10763,2021010,5,14,4,4693190.09
10764,2021010,5,14,5,6073540.11
10765,2021011,5,14,3,4349911.81
10766,2021011,5,14,4,3697425.04
10767,2021011,5,14,5,5654885.36
10768,2021011,5,14,1,3697425.04
10769,2021012,5,14,4,1046640.15
10770,2021012,5,14,5,1998131.2
10771,2021012,5,14,1,1046640.15
10772,2021012,5,14,2,1236938.36
10773,2021013,5,14,5,3011174.85
10774,2021013,5,14,1,8029799.59
10775,2021013,5,14,2,8698949.56
10776,2021013,5,14,3,8364374.57
10777,2021014,5,14,1,7335284.11
10778,2021014,5,14,2,4401170.46
10779,2021014,5,14,3,4401170.46
10780,2021014,5,14,4,9902633.54
10781,2021015,5,14,2,4677050.42
10782,2021015,5,14,3,2004450.18
10783,2021015,5,14,4,2895316.93
10784,2021015,5,14,5,2227166.87
10785,2021016,5,14,3,1168521.78
10786,2021016,5,14,4,719090.32
10787,2021016,5,14,5,674147.18
10788,2021016,5,14,1,1123578.63
10789,2021017,5,14,4,4756178.24
10790,2021017,5,14,5,4076724.21
10791,2021017,5,14,1,2717816.14
10792,2021017,5,14,2,4756178.24
10793,2021018,5,14,5,410505.77
10794,2021018,5,14,1,473660.5
10795,2021018,5,14,2,568392.6
10796,2021018,5,14,3,631547.33
10797,2021019,5,14,1,6795286.19
10798,2021019,5,14,2,8886143.48
10799,2021019,5,14,3,8363429.16
10800,2021019,5,14,4,7318000.51
10797,2021019,5,14,1,4704428.9
10798,2021019,5,14,2,10977000.77
10799,2021019,5,14,3,13590572.38
10800,2021019,5,14,4,13590572.38
10801,2021000,6,14,2,7570973.69
10802,2021000,6,14,3,4206096.49
10803,2021000,6,14,4,10935850.88
10804,2021000,6,14,5,10094631.58
10805,2021001,6,14,3,2090037.79
10806,2021001,6,14,4,4876754.84
10807,2021001,6,14,5,6270113.36
10808,2021001,6,14,1,5341207.68
10809,2021002,6,14,4,1566056.97
10810,2021002,6,14,5,814349.63
10811,2021002,6,14,1,1440772.41
10812,2021002,6,14,2,1127561.02
10813,2021003,6,14,5,3372336.47
10814,2021003,6,14,1,5245856.74
10815,2021003,6,14,2,6744672.95
10816,2021003,6,14,3,4121744.58
10817,2021004,6,14,1,2179992.76
10818,2021004,6,14,2,853040.64
10819,2021004,6,14,3,1326952.11
10820,2021004,6,14,4,1421734.41
10821,2021005,6,14,2,3975589.63
10822,2021005,6,14,3,2981692.22
10823,2021005,6,14,4,5714910.1
10824,2021005,6,14,5,4969487.04
10825,2021006,6,14,3,10370735.01
10826,2021006,6,14,4,10842132.06
10827,2021006,6,14,5,7070955.69
10828,2021006,6,14,1,9427940.92
10829,2021007,6,14,4,9260733.16
10830,2021007,6,14,5,8103141.52
10831,2021007,6,14,1,10032460.92
10832,2021007,6,14,2,4244502.7
10833,2021008,6,14,5,9107677.42
10834,2021008,6,14,1,4336989.25
10835,2021008,6,14,2,9975075.27
10836,2021008,6,14,3,6071784.95
10837,2021009,6,14,1,1766730.5
10838,2021009,6,14,2,1435468.53
10839,2021009,6,14,3,993785.91
10840,2021009,6,14,4,1877151.16
10841,2021010,6,14,2,2589552.68
10842,2021010,6,14,3,5754561.51
10843,2021010,6,14,4,5754561.51
10844,2021010,6,14,5,5466833.43
10845,2021011,6,14,3,4760218.89
10846,2021011,6,14,4,4200193.13
10847,2021011,6,14,5,4480206.01
10848,2021011,6,14,1,4760218.89
10849,2021012,6,14,4,7822882.68
10850,2021012,6,14,5,3610561.24
10851,2021012,6,14,1,3008801.03
10852,2021012,6,14,2,7822882.68
10853,2021013,6,14,5,228377.35
10854,2021013,6,14,1,519039.44
10855,2021013,6,14,2,249138.93
10856,2021013,6,14,3,207615.78
10857,2021014,6,14,1,2287419.47
10858,2021014,6,14,2,1906182.89
10859,2021014,6,14,3,1143709.74
10860,2021014,6,14,4,2414498.33
10861,2021015,6,14,2,2454418.21
10862,2021015,6,14,3,3123804.99
10863,2021015,6,14,4,6024481.05
10864,2021015,6,14,5,4462578.56
10865,2021016,6,14,3,10364147.58
10866,2021016,6,14,4,6545777.42
10867,2021016,6,14,5,6545777.42
10868,2021016,6,14,1,11455110.48
10869,2021017,6,14,4,7720357.78
10870,2021017,6,14,5,8271811.91
10871,2021017,6,14,1,4411633.02
10872,2021017,6,14,2,8271811.91
10873,2021018,6,14,5,667031.96
10874,2021018,6,14,1,1167305.92
10875,2021018,6,14,2,1334063.91
10876,2021018,6,14,3,1334063.91
10877,2021019,6,14,1,1328198.57
10878,2021019,6,14,2,737888.1
10879,2021019,6,14,3,688695.56
10880,2021019,6,14,4,590310.48
10881,2021000,7,14,2,2575720.36
10882,2021000,7,14,3,3702598.02
10883,2021000,7,14,4,2092772.8
10884,2021000,7,14,5,4346528.12
10885,2021001,7,14,3,8323053.6
10886,2021001,7,14,4,3699134.94
10887,2021001,7,14,5,7398269.87
10888,2021001,7,14,1,4315657.42
10889,2021002,7,14,4,1992017.45
10890,2021002,7,14,5,1517727.58
10891,2021002,7,14,1,1897159.47
10892,2021002,7,14,2,1992017.45
10893,2021003,7,14,5,3449821.94
10894,2021003,7,14,1,4024792.26
10895,2021003,7,14,2,5462218.07
10896,2021003,7,14,3,7762099.36
10897,2021004,7,14,1,5135822.12
10898,2021004,7,14,2,5135822.12
10899,2021004,7,14,3,5906195.44
10900,2021004,7,14,4,3851866.59
10901,2021005,7,14,2,6530967.26
10902,2021005,7,14,3,4124821.43
10903,2021005,7,14,4,3437351.19
10904,2021005,7,14,5,5843497.02
10905,2021006,7,14,3,342608.45
10906,2021006,7,14,4,278369.36
10907,2021006,7,14,5,214130.28
10908,2021006,7,14,1,235543.31
10909,2021007,7,14,4,9594182.41
10910,2021007,7,14,5,5330101.34
10911,2021007,7,14,1,3553400.89
10912,2021007,7,14,2,4619421.16
10913,2021008,7,14,5,1403359.69
10914,2021008,7,14,1,1286413.05
10915,2021008,7,14,2,526259.88
10916,2021008,7,14,3,1110993.09
10917,2021009,7,14,1,9751454.95
10918,2021009,7,14,2,6907280.59
10919,2021009,7,14,3,9345144.33
10920,2021009,7,14,4,3656795.61
10921,2021010,7,14,2,348766.03
10922,2021010,7,14,3,348766.03
10923,2021010,7,14,4,627778.85
10924,2021010,7,14,5,186008.55
10925,2021011,7,14,3,4322891.26
10926,2021011,7,14,4,11671806.39
10927,2021011,7,14,5,9942649.89
10928,2021011,7,14,1,8645782.51
10929,2021012,7,14,4,494148.45
10930,2021012,7,14,5,1087126.6
10931,2021012,7,14,1,543563.3
10932,2021012,7,14,2,1334200.83
10933,2021013,7,14,5,10078915.38
10934,2021013,7,14,1,8466288.92
10935,2021013,7,14,2,9272602.15
10936,2021013,7,14,3,5241036.0
10937,2021014,7,14,1,7858046.84
10938,2021014,7,14,2,2720093.14
10939,2021014,7,14,3,7858046.84
10940,2021014,7,14,4,4835721.13
10941,2021015,7,14,2,12505427.31
10942,2021015,7,14,3,10652771.41
10943,2021015,7,14,4,10652771.41
10944,2021015,7,14,5,8336951.54
10945,2021016,7,14,3,6190369.43
10946,2021016,7,14,4,6190369.43
10947,2021016,7,14,5,6964165.6
10948,2021016,7,14,1,8124859.87
10949,2021017,7,14,4,5350904.81
10950,2021017,7,14,5,4459087.34
10951,2021017,7,14,1,5053632.32
10952,2021017,7,14,2,7431812.23
10953,2021018,7,14,5,7781600.92
10954,2021018,7,14,1,3705524.25
10955,2021018,7,14,2,4076076.67
10956,2021018,7,14,3,8893258.2
10957,2021019,7,14,1,5271558.11
10958,2021019,7,14,2,9732107.27
10959,2021019,7,14,3,5271558.11
10960,2021019,7,14,4,10543116.21
10961,2021000,8,14,2,1743732.62
10962,2021000,8,14,3,1162488.41
10963,2021000,8,14,4,1307799.46
10964,2021000,8,14,5,1743732.62
10969,2021002,8,14,4,1660288.88
10970,2021002,8,14,5,2371841.26
10971,2021002,8,14,1,1897473.01
10972,2021002,8,14,2,2016065.07
10973,2021003,8,14,5,7261855.22
10974,2021003,8,14,1,3112223.67
10975,2021003,8,14,2,7953460.48
10976,2021003,8,14,3,2766421.04
10977,2021004,8,14,1,5547758.56
10978,2021004,8,14,2,2170862.04
10979,2021004,8,14,3,4582930.98
10980,2021004,8,14,4,2170862.04
10981,2021005,8,14,2,8225179.0
10982,2021005,8,14,3,10822603.94
10983,2021005,8,14,4,5627754.05
10984,2021005,8,14,5,3463233.26
10985,2021006,8,14,3,1436910.66
10986,2021006,8,14,4,605015.02
10987,2021006,8,14,5,1285656.91
10988,2021006,8,14,1,605015.02
10989,2021007,8,14,4,2876994.59
10990,2021007,8,14,5,3785519.2
10991,2021007,8,14,1,2725573.82
10992,2021007,8,14,2,3634098.43
10993,2021008,8,14,5,5884252.51
10994,2021008,8,14,1,5884252.51
10995,2021008,8,14,2,
10996,2021008,8,14,3,6110569.92
10997,2021009,8,14,1,12660251.72
10998,2021009,8,14,2,9495188.79
10999,2021009,8,14,3,11077720.26
11000,2021009,8,14,4,4220083.91
11001,2021010,8,14,2,1928443.3
11002,2021010,8,14,3,3085509.28
11003,2021010,8,14,4,3664042.27
11004,2021010,8,14,5,2314131.96
11005,2021011,8,14,3,5586154.16
11006,2021011,8,14,4,6051667.01
11007,2021011,8,14,5,8379231.24
11008,2021011,8,14,1,5586154.16
11009,2021012,8,14,4,2412580.71
11010,2021012,8,14,5,1833561.34
11011,2021012,8,14,1,1254541.97
11012,2021012,8,14,2,2509083.94
11013,2021013,8,14,5,2284778.16
11014,2021013,8,14,1,2170539.25
11015,2021013,8,14,2,1142389.08
11016,2021013,8,14,3,1256627.99
11017,2021014,8,14,1,8266359.53
11018,2021014,8,14,2,7630485.72
11019,2021014,8,14,3,7312548.82
11020,2021014,8,14,4,6994611.91
11021,2021015,8,14,2,453582.13
11022,2021015,8,14,3,574537.37
11023,2021015,8,14,4,423343.32
11024,2021015,8,14,5,453582.13
11025,2021016,8,14,3,6544766.4
11026,2021016,8,14,4,4027548.56
11027,2021016,8,14,5,4530992.12
11028,2021016,8,14,1,3775826.77
11029,2021017,8,14,4,7903758.52
11030,2021017,8,14,5,4991847.49
11031,2021017,8,14,1,4575860.2
11032,2021017,8,14,2,4159872.91
11033,2021018,8,14,5,3890576.67
11034,2021018,8,14,1,1852655.56
11035,2021018,8,14,2,2593717.78
11036,2021018,8,14,3,4631638.89
11037,2021019,8,14,1,2960016.94
11038,2021019,8,14,2,2804226.57
11039,2021019,8,14,3,2960016.94
11040,2021019,8,14,4,4206339.86
11041,2021000,9,14,2,3388330.91
11042,2021000,9,14,3,8131994.19
11043,2021000,9,14,4,2710664.73
11044,2021000,9,14,5,3049497.82
11045,2021001,9,14,3,7788112.03
11046,2021001,9,14,4,3708624.78
11047,2021001,9,14,5,2966899.82
11048,2021001,9,14,1,3708624.78
11049,2021002,9,14,4,683274.16
11050,2021002,9,14,5,970968.55
11051,2021002,9,14,1,863083.15
11052,2021002,9,14,2,467503.37
11053,2021003,9,14,5,2533295.7
11054,2021003,9,14,1,1519977.42
11055,2021003,9,14,2,4559932.26
11056,2021003,9,14,3,1351091.04
11057,2021004,9,14,1,990573.94
11058,2021004,9,14,2,2146243.54
11059,2021004,9,14,3,825478.28
11060,2021004,9,14,4,2063695.71
11061,2021005,9,14,2,7332912.84
11062,2021005,9,14,3,11646390.98
11063,2021005,9,14,4,6038869.39
11064,2021005,9,14,5,10352347.53
11065,2021006,9,14,3,2764849.55
11066,2021006,9,14,4,3828253.22
11067,2021006,9,14,5,2764849.55
11068,2021006,9,14,1,5104337.63
11069,2021007,9,14,4,9296500.35
11070,2021007,9,14,5,6761091.17
11071,2021007,9,14,1,6338522.97
11072,2021007,9,14,2,3803113.78
11073,2021008,9,14,5,4446389.01
11074,2021008,9,14,1,5399186.66
11075,2021008,9,14,2,4446389.01
11076,2021008,9,14,3,5716785.88
11077,2021009,9,14,1,3006811.3
11078,2021009,9,14,2,2122455.03
11079,2021009,9,14,3,2122455.03
11080,2021009,9,14,4,2653068.79
11081,2021010,9,14,2,2199697.4
11082,2021010,9,14,3,2932929.86
11083,2021010,9,14,4,1344259.52
11084,2021010,9,14,5,2932929.86
11085,2021011,9,14,3,563818.28
11086,2021011,9,14,4,366481.88
11087,2021011,9,14,5,732963.77
11088,2021011,9,14,1,394672.8
11089,2021012,9,14,4,4024316.31
11090,2021012,9,14,5,4695035.7
11091,2021012,9,14,1,4471462.57
11092,2021012,9,14,2,5365755.08
11093,2021013,9,14,5,5307773.02
11094,2021013,9,14,1,2245596.28
11095,2021013,9,14,2,2245596.28
11096,2021013,9,14,3,4287047.44
11097,2021014,9,14,1,3691380.99
11098,2021014,9,14,2,3076150.83
11099,2021014,9,14,3,2665997.38
11100,2021014,9,14,4,4511687.88
11101,2021015,9,14,2,1120861.24
11102,2021015,9,14,3,1841414.89
11103,2021015,9,14,4,720553.65
11104,2021015,9,14,5,1841414.89
11105,2021016,9,14,3,10574418.36
11106,2021016,9,14,4,13092137.01
11107,2021016,9,14,5,10070874.63
11108,2021016,9,14,1,10070874.63
11109,2021017,9,14,4,1213532.34
11110,2021017,9,14,5,1906979.38
11111,2021017,9,14,1,1906979.38
11112,2021017,9,14,2,953489.69
11113,2021018,9,14,5,4745242.8
11114,2021018,9,14,1,11647414.15
11115,2021018,9,14,2,11216028.44
11116,2021018,9,14,3,9059099.9
11117,2021019,9,14,1,5651196.39
11118,2021019,9,14,2,4986349.76
11119,2021019,9,14,3,5651196.39
11120,2021019,9,14,4,8310582.93
11121,2021000,10,14,2,2610447.27
11122,2021000,10,14,3,5438431.82
11123,2021000,10,14,4,2827984.55
11124,2021000,10,14,5,4133208.19
11125,2021001,10,14,3,6378874.72
11126,2021001,10,14,4,4518369.59
11127,2021001,10,14,5,6113088.27
11128,2021001,10,14,1,2657864.47
11129,2021002,10,14,4,5837238.69
11130,2021002,10,14,5,2918619.34
11131,2021002,10,14,1,4377929.02
11132,2021002,10,14,2,4961652.88
11133,2021003,10,14,5,10756073.87
11134,2021003,10,14,1,9101293.27
11135,2021003,10,14,2,7032817.53
11136,2021003,10,14,3,8687598.12
11137,2021004,10,14,1,6245848.27
11138,2021004,10,14,2,3497675.03
11139,2021004,10,14,3,3997342.89
11140,2021004,10,14,4,1998671.45
11141,2021005,10,14,2,7609366.4
11142,2021005,10,14,3,6571725.53
11143,2021005,10,14,4,4150563.49
11144,2021005,10,14,5,5879964.95
11145,2021006,10,14,3,6159231.13
11146,2021006,10,14,4,3649914.74
11147,2021006,10,14,5,2965555.73
11148,2021006,10,14,1,2737436.06
11149,2021007,10,14,4,1729168.13
11150,2021007,10,14,5,1959723.88
11151,2021007,10,14,1,2305557.5
11152,2021007,10,14,2,2190279.63
11153,2021008,10,14,5,1957487.05
11154,2021008,10,14,1,2479483.6
11155,2021008,10,14,2,1174492.23
11156,2021008,10,14,3,1174492.23
11157,2021009,10,14,1,7684904.12
11158,2021009,10,14,2,3688753.98
11159,2021009,10,14,3,3688753.98
11160,2021009,10,14,4,6762715.63
11161,2021010,10,14,2,3221813.36
11162,2021010,10,14,3,3032294.93
11163,2021010,10,14,4,2084702.77
11164,2021010,10,14,5,4548442.4
11165,2021011,10,14,3,4560437.84
11166,2021011,10,14,4,2026861.26
11167,2021011,10,14,5,1689051.05
11168,2021011,10,14,1,1520145.95
11169,2021012,10,14,4,3930681.36
11170,2021012,10,14,5,3930681.36
11171,2021012,10,14,1,3493938.99
11172,2021012,10,14,2,10481816.96
11173,2021013,10,14,5,8107832.48
11174,2021013,10,14,1,8961288.53
11175,2021013,10,14,2,8107832.48
11176,2021013,10,14,3,7681104.46
11177,2021014,10,14,1,3391492.8
11178,2021014,10,14,2,2359299.34
11179,2021014,10,14,3,2359299.34
11180,2021014,10,14,4,3833861.42
11181,2021015,10,14,2,3616516.92
11182,2021015,10,14,3,3199226.51
11183,2021015,10,14,4,2225548.87
11184,2021015,10,14,5,1112774.44
11185,2021016,10,14,3,972186.01
11186,2021016,10,14,4,822618.93
11187,2021016,10,14,5,1346103.71
11188,2021016,10,14,1,1720021.4
11189,2021017,10,14,4,6705152.27
11190,2021017,10,14,5,10057728.41
11191,2021017,10,14,1,5268333.93
11192,2021017,10,14,2,9099849.51
11193,2021018,10,14,5,3540719.33
11194,2021018,10,14,1,2707608.9
11195,2021018,10,14,2,3124164.12
11196,2021018,10,14,3,4373829.76
11197,2021019,10,14,1,4256762.96
11198,2021019,10,14,2,7601362.42
11199,2021019,10,14,3,4864871.95
11200,2021019,10,14,4,4864871.95
11201,2021000,1,15,2,1896747.46
11202,2021000,1,15,3,2772169.37
11203,2021000,1,15,4,2334458.42
11204,2021000,1,15,5,3209880.32
11205,2021001,1,15,3,3332977.1
11206,2021001,1,15,4,9258269.72
11207,2021001,1,15,5,7406615.77
11208,2021001,1,15,1,4443969.46
11209,2021002,1,15,4,4399257.47
11210,2021002,1,15,5,1721448.57
11211,2021002,1,15,1,3060353.02
11212,2021002,1,15,2,3060353.02
11213,2021003,1,15,5,9758967.33
11214,2021003,1,15,1,6210251.94
11215,2021003,1,15,2,4435894.24
11216,2021003,1,15,3,8871788.48
11217,2021004,1,15,1,3973409.13
11218,2021004,1,15,2,8277935.69
11219,2021004,1,15,3,5297878.84
11220,2021004,1,15,4,2980056.85
11221,2021005,1,15,2,7982412.26
11222,2021005,1,15,3,2902695.37
11223,2021005,1,15,4,5805390.74
11224,2021005,1,15,5,5805390.74
11225,2021006,1,15,3,2177561.7
11226,2021006,1,15,4,3266342.55
11227,2021006,1,15,5,4718050.35
11228,2021006,1,15,1,1451707.8
11229,2021007,1,15,4,1719521.45
11230,2021007,1,15,5,1124302.49
11231,2021007,1,15,1,925896.17
11232,2021007,1,15,2,1190437.93
11233,2021008,1,15,5,922492.38
11234,2021008,1,15,1,518901.96
11235,2021008,1,15,2,518901.96
11236,2021008,1,15,3,1153115.47
11237,2021009,1,15,1,2055803.76
11238,2021009,1,15,2,1787655.44
11239,2021009,1,15,3,1251358.81
11240,2021009,1,15,4,1430124.35
11241,2021010,1,15,2,3680475.6
11242,2021010,1,15,3,3896974.17
11243,2021010,1,15,4,4762968.43
11244,2021010,1,15,5,4329971.3
11245,2021011,1,15,3,5003969.87
11246,2021011,1,15,4,9623018.97
11247,2021011,1,15,5,5003969.87
11248,2021011,1,15,1,8083335.94
11249,2021012,1,15,4,8825537.49
11250,2021012,1,15,5,9928729.68
11251,2021012,1,15,1,12686710.14
11252,2021012,1,15,2,9928729.68
11253,2021013,1,15,5,7308950.01
11254,2021013,1,15,1,6821686.67
11255,2021013,1,15,2,6821686.67
11256,2021013,1,15,3,11694320.01
11257,2021014,1,15,1,10002923.81
11258,2021014,1,15,2,6112897.88
11259,2021014,1,15,3,9447205.82
11260,2021014,1,15,4,10558641.8
11261,2021015,1,15,2,3464403.36
11262,2021015,1,15,3,2887002.8
11263,2021015,1,15,4,5196605.04
11264,2021015,1,15,5,2309602.24
11265,2021016,1,15,3,3373575.82
11266,2021016,1,15,4,2811313.18
11267,2021016,1,15,5,2249050.54
11268,2021016,1,15,1,2389616.2
11269,2021017,1,15,4,5202343.58
11270,2021017,1,15,5,5880910.14
11271,2021017,1,15,1,2261888.52
11272,2021017,1,15,2,2940455.07
11273,2021018,1,15,5,4783656.62
11274,2021018,1,15,1,3587742.47
11275,2021018,1,15,2,7175484.93
11276,2021018,1,15,3,4484678.08
11277,2021019,1,15,1,6721283.32
11278,2021019,1,15,2,3780721.87
11279,2021019,1,15,3,6301203.11
11280,2021019,1,15,4,7561443.74
11281,2021000,2,15,2,532447.34
11282,2021000,2,15,3,204787.44
11283,2021000,2,15,4,430053.62
11284,2021000,2,15,5,552926.09
11285,2021001,2,15,3,663039.77
11286,2021001,2,15,4,353621.21
11287,2021001,2,15,5,839850.38
11288,2021001,2,15,1,486229.17
11289,2021002,2,15,4,318719.82
11290,2021002,2,15,5,289745.29
11291,2021002,2,15,1,318719.82
11292,2021002,2,15,2,550516.05
11293,2021003,2,15,5,1169716.59
11294,2021003,2,15,1,828549.25
11295,2021003,2,15,2,584858.29
11296,2021003,2,15,3,536120.1
11297,2021004,2,15,1,241148.43
11298,2021004,2,15,2,321531.25
11299,2021004,2,15,3,723445.3
